id	title	url	bytes
011067	Pretty Soldier Sailor Moon (arcade game)	https://en.wikipedia.org/wiki/Pretty_Soldier_Sailor_Moon_(arcade_game)	4771
011068	Marvel Super Hero Squad Online	https://en.wikipedia.org/wiki/Marvel_Super_Hero_Squad_Online	5260
011069	Brothers in Arms: D-Day	https://en.wikipedia.org/wiki/Brothers_in_Arms:_D-Day	1535
011070	Roland Goes Digging	https://en.wikipedia.org/wiki/Roland_Goes_Digging	1396
011071	Jujutsu Kaisen: Cursed Clash	https://en.wikipedia.org/wiki/Jujutsu_Kaisen:_Cursed_Clash	2512
011072	Quantum (video game)	https://en.wikipedia.org/wiki/Quantum_(video_game)	1861
011073	Love Story (video game)	https://en.wikipedia.org/wiki/Love_Story_(video_game)	5223
011074	Action in the North Atlantic (video game)	https://en.wikipedia.org/wiki/Action_in_the_North_Atlantic_(video_game)	1295
011075	Koutetsu no Kishi 2: Sabaku no Rommel Shougun	https://en.wikipedia.org/wiki/Koutetsu_no_Kishi_2:_Sabaku_no_Rommel_Shougun	2554
011076	100 Classic Book Collection	https://en.wikipedia.org/wiki/100_Classic_Book_Collection	2945
011077	Cat Quest II	https://en.wikipedia.org/wiki/Cat_Quest_II	4288
011078	Alfa: Antiterror	https://en.wikipedia.org/wiki/Alfa:_Antiterror	1623
011079	Rage of the Gladiator	https://en.wikipedia.org/wiki/Rage_of_the_Gladiator	6112
011080	Way of the Samurai 3	https://en.wikipedia.org/wiki/Way_of_the_Samurai_3	7683
011081	What Remains of Edith Finch	https://en.wikipedia.org/wiki/What_Remains_of_Edith_Finch	19764
011082	The Pathless	https://en.wikipedia.org/wiki/The_Pathless	10303
011083	Cosmic Carnage	https://en.wikipedia.org/wiki/Cosmic_Carnage	6944
011084	Scaler (video game)	https://en.wikipedia.org/wiki/Scaler_(video_game)	5295
011085	Fast Draw Showdown	https://en.wikipedia.org/wiki/Fast_Draw_Showdown	2694
011086	Emerald Dragon	https://en.wikipedia.org/wiki/Emerald_Dragon	3896
011087	Lego Batman: The Videogame	https://en.wikipedia.org/wiki/Lego_Batman:_The_Videogame	13454
011088	Enigma: Rising Tide	https://en.wikipedia.org/wiki/Enigma:_Rising_Tide	2267
011089	Like Life	https://en.wikipedia.org/wiki/Like_Life	17113
011090	Bionic Commando (1987 video game)	https://en.wikipedia.org/wiki/Bionic_Commando_(1987_video_game)	4092
011091	Legend of Keepers: Career of a Dungeon Manager	https://en.wikipedia.org/wiki/Legend_of_Keepers:_Career_of_a_Dungeon_Manager	1496
011092	IBlast Moki	https://en.wikipedia.org/wiki/IBlast_Moki	3741
011093	World Championship Boxing Manager	https://en.wikipedia.org/wiki/World_Championship_Boxing_Manager	1784
011094	Xeodrifter	https://en.wikipedia.org/wiki/Xeodrifter	1360
011095	Kirby's Epic Yarn	https://en.wikipedia.org/wiki/Kirby's_Epic_Yarn	18730
011096	All Star Cheer Squad	https://en.wikipedia.org/wiki/All_Star_Cheer_Squad	3969
011097	RHEM 2: The Cave	https://en.wikipedia.org/wiki/RHEM_2:_The_Cave	1610
011098	M.A.C.H. 3	https://en.wikipedia.org/wiki/M.A.C.H._3	1421
011099	Black Sigil: Blade of the Exiled	https://en.wikipedia.org/wiki/Black_Sigil:_Blade_of_the_Exiled	5606
011100	Bite the Bullet (video game)	https://en.wikipedia.org/wiki/Bite_the_Bullet_(video_game)	4272
011101	Ranarama	https://en.wikipedia.org/wiki/Ranarama	2810
011102	Reunion (video game)	https://en.wikipedia.org/wiki/Reunion_(video_game)	2106
011103	Kyoei Toshi	https://en.wikipedia.org/wiki/Kyoei_Toshi	3311
011104	Twofold Inc.	https://en.wikipedia.org/wiki/Twofold_Inc.	730
011105	J-League Winning Goal	https://en.wikipedia.org/wiki/J-League_Winning_Goal	556
011106	Dark Arena	https://en.wikipedia.org/wiki/Dark_Arena	2653
011107	Mr. Run and Jump	https://en.wikipedia.org/wiki/Mr._Run_and_Jump	2716
011108	Hellcats over the Pacific	https://en.wikipedia.org/wiki/Hellcats_over_the_Pacific	18297
011109	Contact (video game)	https://en.wikipedia.org/wiki/Contact_(video_game)	9675
011110	Gex 3: Deep Cover Gecko	https://en.wikipedia.org/wiki/Gex_3:_Deep_Cover_Gecko	10777
011111	Battleship/Connect Four/Sorry!/Trouble	https://en.wikipedia.org/wiki/Battleship/Connect_Four/Sorry!/Trouble	1593
011112	Dirty Harry (1990 video game)	https://en.wikipedia.org/wiki/Dirty_Harry_(1990_video_game)	2653
011113	Redneck Rampage Rides Again	https://en.wikipedia.org/wiki/Redneck_Rampage_Rides_Again	1617
011114	Champion Baseball	https://en.wikipedia.org/wiki/Champion_Baseball	4725
011115	Fatal Racing	https://en.wikipedia.org/wiki/Fatal_Racing	2413
011116	UEFA European Championship video games	https://en.wikipedia.org/wiki/UEFA_European_Championship_video_games	4047
011117	The Legend of Zelda: Tri Force Heroes	https://en.wikipedia.org/wiki/The_Legend_of_Zelda:_Tri_Force_Heroes	6936
011118	Terminator Salvation (video game)	https://en.wikipedia.org/wiki/Terminator_Salvation_(video_game)	12252
011119	Path of Exile 2	https://en.wikipedia.org/wiki/Path_of_Exile_2	10528
011120	Atomic Ninjas	https://en.wikipedia.org/wiki/Atomic_Ninjas	2838
011121	Digimon Racing	https://en.wikipedia.org/wiki/Digimon_Racing	5543
011122	Tank Racer	https://en.wikipedia.org/wiki/Tank_Racer	3505
011123	UTour Golf	https://en.wikipedia.org/wiki/UTour_Golf	3597
011124	PictureBook Games: The Royal Bluff	https://en.wikipedia.org/wiki/PictureBook_Games:_The_Royal_Bluff	2151
011125	Cyber Knight	https://en.wikipedia.org/wiki/Cyber_Knight	1627
011126	Monster Madness: Grave Danger	https://en.wikipedia.org/wiki/Monster_Madness:_Grave_Danger	4749
011127	Wispin	https://en.wikipedia.org/wiki/Wispin	346
011128	A Golden Wake	https://en.wikipedia.org/wiki/A_Golden_Wake	4913
011129	Codename: Outbreak	https://en.wikipedia.org/wiki/Codename:_Outbreak	6125
011130	Duke Nukem: Land of the Babes	https://en.wikipedia.org/wiki/Duke_Nukem:_Land_of_the_Babes	4371
011131	Absolum	https://en.wikipedia.org/wiki/Absolum	4317
011132	Frogger (1997 video game)	https://en.wikipedia.org/wiki/Frogger_(1997_video_game)	7472
011133	Breach & Clear	https://en.wikipedia.org/wiki/Breach_&_Clear	2115
011134	Darksiders III	https://en.wikipedia.org/wiki/Darksiders_III	10985
011135	Mana Khemia: Alchemists of Al-Revis	https://en.wikipedia.org/wiki/Mana_Khemia:_Alchemists_of_Al-Revis	10518
011136	Goosebumps HorrorLand	https://en.wikipedia.org/wiki/Goosebumps_HorrorLand	13963
011137	Tamagotchi: Party On!	https://en.wikipedia.org/wiki/Tamagotchi:_Party_On!	1860
011138	Aidyn Chronicles: The First Mage	https://en.wikipedia.org/wiki/Aidyn_Chronicles:_The_First_Mage	6946
011139	Glory of the Roman Empire	https://en.wikipedia.org/wiki/Glory_of_the_Roman_Empire	2614
011140	Alcahest (video game)	https://en.wikipedia.org/wiki/Alcahest_(video_game)	6986
011141	Halo: Combat Evolved Anniversary	https://en.wikipedia.org/wiki/Halo:_Combat_Evolved_Anniversary	21373
011142	Shadow Master	https://en.wikipedia.org/wiki/Shadow_Master	5467
011143	Kid Niki: Radical Ninja	https://en.wikipedia.org/wiki/Kid_Niki:_Radical_Ninja	3567
011144	Real Bout Fatal Fury 2: The Newcomers	https://en.wikipedia.org/wiki/Real_Bout_Fatal_Fury_2:_The_Newcomers	3652
011145	X Multiply	https://en.wikipedia.org/wiki/X_Multiply	1389
011146	Summer Session	https://en.wikipedia.org/wiki/Summer_Session	1068
011147	Survival Project	https://en.wikipedia.org/wiki/Survival_Project	1196
011148	Dracula the Undead (video game)	https://en.wikipedia.org/wiki/Dracula_the_Undead_(video_game)	2871
011149	Rolando 2	https://en.wikipedia.org/wiki/Rolando_2	5631
011150	Nancy Drew: Message in a Haunted Mansion	https://en.wikipedia.org/wiki/Nancy_Drew:_Message_in_a_Haunted_Mansion	5800
011151	Fantastic Four: Rise of the Silver Surfer (video game)	https://en.wikipedia.org/wiki/Fantastic_Four:_Rise_of_the_Silver_Surfer_(video_game)	2397
011152	SkyDrift	https://en.wikipedia.org/wiki/SkyDrift	7006
011153	Mafia: Definitive Edition	https://en.wikipedia.org/wiki/Mafia:_Definitive_Edition	12326
011154	Afterglitch	https://en.wikipedia.org/wiki/Afterglitch	1159
011155	Hide & Dance!	https://en.wikipedia.org/wiki/Hide_&_Dance!	3647
011156	The Story of Kamikuishiki Village	https://en.wikipedia.org/wiki/The_Story_of_Kamikuishiki_Village	7346
011157	Sonic Dash	https://en.wikipedia.org/wiki/Sonic_Dash	10113
011158	Killing Floor 2	https://en.wikipedia.org/wiki/Killing_Floor_2	12428
011159	Crimson: Steam Pirates	https://en.wikipedia.org/wiki/Crimson:_Steam_Pirates	433
011160	Guitar Hero Encore: Rocks the 80s	https://en.wikipedia.org/wiki/Guitar_Hero_Encore:_Rocks_the_80s	7146
011161	Amazing Princess Sarah	https://en.wikipedia.org/wiki/Amazing_Princess_Sarah	2123
011162	MechWarrior 3	https://en.wikipedia.org/wiki/MechWarrior_3	8390
011163	Sargon III	https://en.wikipedia.org/wiki/Sargon_III	2763
011164	It Takes Two (video game)	https://en.wikipedia.org/wiki/It_Takes_Two_(video_game)	8528
011165	Cricket 07	https://en.wikipedia.org/wiki/Cricket_07	4525
011166	Cabela's Big Game Hunter II	https://en.wikipedia.org/wiki/Cabela's_Big_Game_Hunter_II	1391
011167	Shotgun King: The Final Checkmate	https://en.wikipedia.org/wiki/Shotgun_King:_The_Final_Checkmate	2341
011168	The Lord of the Rings: Aragorn's Quest	https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_Aragorn's_Quest	24654
011169	SOL: Exodus	https://en.wikipedia.org/wiki/SOL:_Exodus	774
011170	Solar Ash	https://en.wikipedia.org/wiki/Solar_Ash	4598
011171	WALL-E (video game)	https://en.wikipedia.org/wiki/WALL-E_(video_game)	6635
011172	America Daitōryō Senkyo	https://en.wikipedia.org/wiki/America_Daitōryō_Senkyo	6660
011173	The Adventures of Jimmy Neutron Boy Genius: Jet Fusion	https://en.wikipedia.org/wiki/The_Adventures_of_Jimmy_Neutron_Boy_Genius:_Jet_Fusion	1635
011174	Supreme Commander (video game)	https://en.wikipedia.org/wiki/Supreme_Commander_(video_game)	26163
011175	Joe Danger 2: The Movie	https://en.wikipedia.org/wiki/Joe_Danger_2:_The_Movie	4192
011176	Nancy Drew: Secret of the Scarlet Hand	https://en.wikipedia.org/wiki/Nancy_Drew:_Secret_of_the_Scarlet_Hand	4522
011177	Magic Orbz	https://en.wikipedia.org/wiki/Magic_Orbz	1376
011178	Physicus	https://en.wikipedia.org/wiki/Physicus	2120
011179	Exolon	https://en.wikipedia.org/wiki/Exolon	1941
011180	Clash of the Titans (video game)	https://en.wikipedia.org/wiki/Clash_of_the_Titans_(video_game)	1914
011181	Redcon (video game)	https://en.wikipedia.org/wiki/Redcon_(video_game)	6047
011182	Fun House (video game)	https://en.wikipedia.org/wiki/Fun_House_(video_game)	2436
011183	Tribes: Ascend	https://en.wikipedia.org/wiki/Tribes:_Ascend	5079
011184	Wits and Wagers (video game)	https://en.wikipedia.org/wiki/Wits_and_Wagers_(video_game)	737
011185	Jak and Daxter: The Lost Frontier	https://en.wikipedia.org/wiki/Jak_and_Daxter:_The_Lost_Frontier	9603
011186	Robert Ludlum's The Bourne Conspiracy	https://en.wikipedia.org/wiki/Robert_Ludlum's_The_Bourne_Conspiracy	8400
011187	Mario Andretti Racing	https://en.wikipedia.org/wiki/Mario_Andretti_Racing	1168
011188	Hunter: The Reckoning (video game)	https://en.wikipedia.org/wiki/Hunter:_The_Reckoning_(video_game)	10270
011189	Frogger Returns	https://en.wikipedia.org/wiki/Frogger_Returns	1229
011190	Charlie and the Chocolate Factory (1985 video game)	https://en.wikipedia.org/wiki/Charlie_and_the_Chocolate_Factory_(1985_video_game)	4076
011191	Mage's Initiation: Reign of the Elements	https://en.wikipedia.org/wiki/Mage's_Initiation:_Reign_of_the_Elements	1721
011192	Hooligans: Storm Over Europe	https://en.wikipedia.org/wiki/Hooligans:_Storm_Over_Europe	3255
011193	Rugby Challenge 2006	https://en.wikipedia.org/wiki/Rugby_Challenge_2006	998
011194	Shooty Skies	https://en.wikipedia.org/wiki/Shooty_Skies	947
011195	Hourglass of Summer	https://en.wikipedia.org/wiki/Hourglass_of_Summer	2677
011196	Travel Frog	https://en.wikipedia.org/wiki/Travel_Frog	4000
011197	Ministry of Broadcast	https://en.wikipedia.org/wiki/Ministry_of_Broadcast	2398
011198	NBA Live 95	https://en.wikipedia.org/wiki/NBA_Live_95	2738
011199	Final Liberation: Warhammer Epic 40,000	https://en.wikipedia.org/wiki/Final_Liberation:_Warhammer_Epic_40,000	3518
011200	Loot Rascals	https://en.wikipedia.org/wiki/Loot_Rascals	1436
011201	Old World (video game)	https://en.wikipedia.org/wiki/Old_World_(video_game)	2930
011202	HoneyComing	https://en.wikipedia.org/wiki/HoneyComing	20821
011203	Hooters Road Trip	https://en.wikipedia.org/wiki/Hooters_Road_Trip	1014
011204	Gunman Clive 2	https://en.wikipedia.org/wiki/Gunman_Clive_2	1684
011205	WWF WrestleMania Challenge	https://en.wikipedia.org/wiki/WWF_WrestleMania_Challenge	1839
011206	Star Wars Episode I: Obi-Wan's Adventures	https://en.wikipedia.org/wiki/Star_Wars_Episode_I:_Obi-Wan's_Adventures	7617
011207	DeathSpank	https://en.wikipedia.org/wiki/DeathSpank	12078
011208	Cutthroats: Terror on the High Seas	https://en.wikipedia.org/wiki/Cutthroats:_Terror_on_the_High_Seas	3924
011209	Untitled Goose Game	https://en.wikipedia.org/wiki/Untitled_Goose_Game	12526
011210	The Mystery of the Druids	https://en.wikipedia.org/wiki/The_Mystery_of_the_Druids	8668
011211	Golf: Tee It Up!	https://en.wikipedia.org/wiki/Golf:_Tee_It_Up!	1530
011212	Tigers on the Prowl	https://en.wikipedia.org/wiki/Tigers_on_the_Prowl	440
011213	Ghost Blade	https://en.wikipedia.org/wiki/Ghost_Blade	10016
011214	Bomberman Hardball	https://en.wikipedia.org/wiki/Bomberman_Hardball	3523
011215	Disney's Party	https://en.wikipedia.org/wiki/Disney's_Party	1599
011216	Super Bomberman 3	https://en.wikipedia.org/wiki/Super_Bomberman_3	2794
011217	Yū Yū Hakusho (1994 video game)	https://en.wikipedia.org/wiki/Yū_Yū_Hakusho_(1994_video_game)	2882
011218	Spanish for Everyone!	https://en.wikipedia.org/wiki/Spanish_for_Everyone!	2766
011219	Operation: Weather Disaster	https://en.wikipedia.org/wiki/Operation:_Weather_Disaster	3821
011220	Hes Games	https://en.wikipedia.org/wiki/Hes_Games	741
011221	The Adventures of Gilligan's Island	https://en.wikipedia.org/wiki/The_Adventures_of_Gilligan's_Island	1342
011222	Brink (video game)	https://en.wikipedia.org/wiki/Brink_(video_game)	17933
011223	Hot Wheels: Beat That!	https://en.wikipedia.org/wiki/Hot_Wheels:_Beat_That!	865
011224	Monaco: What's Yours Is Mine	https://en.wikipedia.org/wiki/Monaco:_What's_Yours_Is_Mine	17710
011225	Deep Dungeon	https://en.wikipedia.org/wiki/Deep_Dungeon	6667
011226	First Kiss Story	https://en.wikipedia.org/wiki/First_Kiss_Story	2036
011227	Funky Lab Rat	https://en.wikipedia.org/wiki/Funky_Lab_Rat	1018
011228	Pool Party (video game)	https://en.wikipedia.org/wiki/Pool_Party_(video_game)	698
011229	Desolate (video game)	https://en.wikipedia.org/wiki/Desolate_(video_game)	6544
011230	Jack Nicklaus 6: Golden Bear Challenge	https://en.wikipedia.org/wiki/Jack_Nicklaus_6:_Golden_Bear_Challenge	11006
011231	Panty Raider: From Here to Immaturity	https://en.wikipedia.org/wiki/Panty_Raider:_From_Here_to_Immaturity	1000
011232	Football Genius: The Ultimate Quiz	https://en.wikipedia.org/wiki/Football_Genius:_The_Ultimate_Quiz	1893
011233	Wanted: Weapons of Fate	https://en.wikipedia.org/wiki/Wanted:_Weapons_of_Fate	8861
011234	Super Keirin	https://en.wikipedia.org/wiki/Super_Keirin	1769
011235	SimCity 4: Rush Hour	https://en.wikipedia.org/wiki/SimCity_4:_Rush_Hour	7681
011236	Sayonara Wild Hearts	https://en.wikipedia.org/wiki/Sayonara_Wild_Hearts	12268
011237	Special Criminal Investigation	https://en.wikipedia.org/wiki/Special_Criminal_Investigation	2127
011238	Viridi	https://en.wikipedia.org/wiki/Viridi	3269
011239	Pathologic 2	https://en.wikipedia.org/wiki/Pathologic_2	23336
011240	Still Life 2	https://en.wikipedia.org/wiki/Still_Life_2	5403
011241	Shadowgate 64: Trials of the Four Towers	https://en.wikipedia.org/wiki/Shadowgate_64:_Trials_of_the_Four_Towers	3658
011242	Build 'n Race	https://en.wikipedia.org/wiki/Build_'n_Race	3554
011243	Tiles of the Dragon	https://en.wikipedia.org/wiki/Tiles_of_the_Dragon	899
011244	Diario: Rebirth Moon Legend	https://en.wikipedia.org/wiki/Diario:_Rebirth_Moon_Legend	241
011245	Nanosaur 2: Hatchling	https://en.wikipedia.org/wiki/Nanosaur_2:_Hatchling	3132
011246	Metal Gear Solid Mobile	https://en.wikipedia.org/wiki/Metal_Gear_Solid_Mobile	2604
011247	Nosferatu: The Wrath of Malachi	https://en.wikipedia.org/wiki/Nosferatu:_The_Wrath_of_Malachi	2810
011248	Hind (video game)	https://en.wikipedia.org/wiki/Hind_(video_game)	4122
011249	GodsWar Online	https://en.wikipedia.org/wiki/GodsWar_Online	939
011250	G.I. Joe: Operation Blackout	https://en.wikipedia.org/wiki/G.I._Joe:_Operation_Blackout	2233
011251	One Piece Odyssey	https://en.wikipedia.org/wiki/One_Piece_Odyssey	2256
011252	Predator: Hunting Grounds	https://en.wikipedia.org/wiki/Predator:_Hunting_Grounds	4942
011253	RapeLay	https://en.wikipedia.org/wiki/RapeLay	8036
011254	Blast-A-Way	https://en.wikipedia.org/wiki/Blast-A-Way	2122
011255	Scooby-Doo Mystery	https://en.wikipedia.org/wiki/Scooby-Doo_Mystery	7197
011256	Dominions: Priests, Prophets and Pretenders	https://en.wikipedia.org/wiki/Dominions:_Priests,_Prophets_and_Pretenders	4344
011257	Sands of Destruction	https://en.wikipedia.org/wiki/Sands_of_Destruction	19015
011258	Back to the Future Part II (video game)	https://en.wikipedia.org/wiki/Back_to_the_Future_Part_II_(video_game)	7176
011259	A to Zap! Featuring the Sunbuddies	https://en.wikipedia.org/wiki/A_to_Zap!_Featuring_the_Sunbuddies	1395
011260	Dragonfire (video game)	https://en.wikipedia.org/wiki/Dragonfire_(video_game)	1646
011261	Target: Renegade	https://en.wikipedia.org/wiki/Target:_Renegade	3025
011262	In the Hunt	https://en.wikipedia.org/wiki/In_the_Hunt	6100
011263	Home Improvement: Power Tool Pursuit!	https://en.wikipedia.org/wiki/Home_Improvement:_Power_Tool_Pursuit!	2008
011264	The Fairly OddParents: Shadow Showdown	https://en.wikipedia.org/wiki/The_Fairly_OddParents:_Shadow_Showdown	2470
011265	Snow White: Happily Ever After (video game)	https://en.wikipedia.org/wiki/Snow_White:_Happily_Ever_After_(video_game)	1169
011266	Temple Run 2	https://en.wikipedia.org/wiki/Temple_Run_2	6938
011267	Imperial Hero	https://en.wikipedia.org/wiki/Imperial_Hero	5276
011268	Air Bucks	https://en.wikipedia.org/wiki/Air_Bucks	3773
011269	Odyssey: The Search for Ulysses	https://en.wikipedia.org/wiki/Odyssey:_The_Search_for_Ulysses	3375
011270	Confuzion	https://en.wikipedia.org/wiki/Confuzion	1433
011271	Cars Mater-National Championship	https://en.wikipedia.org/wiki/Cars_Mater-National_Championship	1726
011272	Downhill Domination	https://en.wikipedia.org/wiki/Downhill_Domination	2110
011273	Silver Strike Bowling	https://en.wikipedia.org/wiki/Silver_Strike_Bowling	2271
011274	Stephen's Sausage Roll	https://en.wikipedia.org/wiki/Stephen's_Sausage_Roll	2554
011275	Tropico 6	https://en.wikipedia.org/wiki/Tropico_6	4772
011276	Symphony of War: The Nephilim Saga	https://en.wikipedia.org/wiki/Symphony_of_War:_The_Nephilim_Saga	2258
011277	Backpack Hero	https://en.wikipedia.org/wiki/Backpack_Hero	3396
011278	Threefold Recital	https://en.wikipedia.org/wiki/Threefold_Recital	929
011279	Sutte Hakkun	https://en.wikipedia.org/wiki/Sutte_Hakkun	6776
011280	Warlords Battlecry III	https://en.wikipedia.org/wiki/Warlords_Battlecry_III	6310
011281	Call of Duty: Ghosts	https://en.wikipedia.org/wiki/Call_of_Duty:_Ghosts	28195
011282	Classic Text Adventure Masterpieces of Infocom	https://en.wikipedia.org/wiki/Classic_Text_Adventure_Masterpieces_of_Infocom	1693
011283	Mega Man: Battle & Chase	https://en.wikipedia.org/wiki/Mega_Man:_Battle_&_Chase	6293
011284	Taz Express	https://en.wikipedia.org/wiki/Taz_Express	2002
011285	Wacky Races: Starring Dastardly and Muttley	https://en.wikipedia.org/wiki/Wacky_Races:_Starring_Dastardly_and_Muttley	3103
011286	Alien vs Predator (SNES video game)	https://en.wikipedia.org/wiki/Alien_vs_Predator_(SNES_video_game)	3949
011287	Osman (video game)	https://en.wikipedia.org/wiki/Osman_(video_game)	8249
011288	Sorcery! (video game)	https://en.wikipedia.org/wiki/Sorcery!_(video_game)	4264
011289	Bass Masters Classic: Tournament Edition	https://en.wikipedia.org/wiki/Bass_Masters_Classic:_Tournament_Edition	2038
011290	Tesserae (video game)	https://en.wikipedia.org/wiki/Tesserae_(video_game)	2412
011291	I.G.I.-2: Covert Strike	https://en.wikipedia.org/wiki/I.G.I.-2:_Covert_Strike	9013
011292	Thandor: The Invasion	https://en.wikipedia.org/wiki/Thandor:_The_Invasion	696
011293	Aion (video game)	https://en.wikipedia.org/wiki/Aion_(video_game)	18941
011294	Where's Waldo?: Exploring Geography	https://en.wikipedia.org/wiki/Where's_Waldo?:_Exploring_Geography	927
011295	Cosmic Patrol	https://en.wikipedia.org/wiki/Cosmic_Patrol	694
011296	Lego Stunt Rally	https://en.wikipedia.org/wiki/Lego_Stunt_Rally	1663
011297	Dragon Hopper	https://en.wikipedia.org/wiki/Dragon_Hopper	3317
011298	Castrol Honda Superbike Racing	https://en.wikipedia.org/wiki/Castrol_Honda_Superbike_Racing	2963
011299	Red Skies Over Europe	https://en.wikipedia.org/wiki/Red_Skies_Over_Europe	393
011300	Siren City	https://en.wikipedia.org/wiki/Siren_City	1241
011301	Gakuen Heaven	https://en.wikipedia.org/wiki/Gakuen_Heaven	15704
011302	The War College: Universal Military Simulator 3	https://en.wikipedia.org/wiki/The_War_College:_Universal_Military_Simulator_3	1422
011303	Abandoned Places: A Time for Heroes	https://en.wikipedia.org/wiki/Abandoned_Places:_A_Time_for_Heroes	2305
011304	Martial Masters	https://en.wikipedia.org/wiki/Martial_Masters	4993
011305	Blood & Magic	https://en.wikipedia.org/wiki/Blood_&_Magic	9099
011306	Star Trek: Starfleet Academy (1997 video game)	https://en.wikipedia.org/wiki/Star_Trek:_Starfleet_Academy_(1997_video_game)	16135
011307	Mage Knight: Apocalypse	https://en.wikipedia.org/wiki/Mage_Knight:_Apocalypse	2573
011308	Earthrise (1990 video game)	https://en.wikipedia.org/wiki/Earthrise_(1990_video_game)	937
011309	Dark Matter (video game)	https://en.wikipedia.org/wiki/Dark_Matter_(video_game)	1347
011310	Mega Man ZX	https://en.wikipedia.org/wiki/Mega_Man_ZX	9667
011311	Grandmaster Chess	https://en.wikipedia.org/wiki/Grandmaster_Chess	1477
011312	Subversion (video game)	https://en.wikipedia.org/wiki/Subversion_(video_game)	4332
011313	Skiing (Intellivision video game)	https://en.wikipedia.org/wiki/Skiing_(Intellivision_video_game)	4718
011314	Street Legal Racing: Redline	https://en.wikipedia.org/wiki/Street_Legal_Racing:_Redline	3671
011315	Heist (video game)	https://en.wikipedia.org/wiki/Heist_(video_game)	5603
011316	Mini Ninjas	https://en.wikipedia.org/wiki/Mini_Ninjas	8492
011317	Aquastax	https://en.wikipedia.org/wiki/Aquastax	2181
011318	Spartan X 2	https://en.wikipedia.org/wiki/Spartan_X_2	2696
011319	Before the Echo	https://en.wikipedia.org/wiki/Before_the_Echo	837
011320	You Don't Know Jack (2011 video game)	https://en.wikipedia.org/wiki/You_Don't_Know_Jack_(2011_video_game)	14274
011321	Iron Marines	https://en.wikipedia.org/wiki/Iron_Marines	2204
011322	For the King II	https://en.wikipedia.org/wiki/For_the_King_II	1658
011323	Ken Levine (game developer)	https://en.wikipedia.org/wiki/Ken_Levine_(game_developer)	7455
011324	Murder by Numbers (video game)	https://en.wikipedia.org/wiki/Murder_by_Numbers_(video_game)	3194
011325	Atomic Cannon	https://en.wikipedia.org/wiki/Atomic_Cannon	1008
011326	AnnaTommy	https://en.wikipedia.org/wiki/AnnaTommy	761
011327	The Quest Trio	https://en.wikipedia.org/wiki/The_Quest_Trio	462
011328	World's End Club	https://en.wikipedia.org/wiki/World's_End_Club	6060
011329	Fighter Duel Pro 2	https://en.wikipedia.org/wiki/Fighter_Duel_Pro_2	334
011330	S.T.U.N. Runner	https://en.wikipedia.org/wiki/S.T.U.N._Runner	1985
011331	Sky Fox (1987 video game)	https://en.wikipedia.org/wiki/Sky_Fox_(1987_video_game)	4113
011332	Futurama: Worlds of Tomorrow	https://en.wikipedia.org/wiki/Futurama:_Worlds_of_Tomorrow	3264
011333	Hard Rock Casino (video game)	https://en.wikipedia.org/wiki/Hard_Rock_Casino_(video_game)	3749
011334	Brain Assist	https://en.wikipedia.org/wiki/Brain_Assist	1025
011335	Voice Fantasia	https://en.wikipedia.org/wiki/Voice_Fantasia	786
011336	EyeToy: Monkey Mania	https://en.wikipedia.org/wiki/EyeToy:_Monkey_Mania	1101
011337	SkyGunner	https://en.wikipedia.org/wiki/SkyGunner	1114
011338	NRA Gun Club	https://en.wikipedia.org/wiki/NRA_Gun_Club	2306
011339	Kid Vid Grid	https://en.wikipedia.org/wiki/Kid_Vid_Grid	2795
011340	UniWar	https://en.wikipedia.org/wiki/UniWar	1185
011341	TT Superbikes Real Road Racing	https://en.wikipedia.org/wiki/TT_Superbikes_Real_Road_Racing	7351
011342	Captain Silver	https://en.wikipedia.org/wiki/Captain_Silver	5299
011343	Industry Giant	https://en.wikipedia.org/wiki/Industry_Giant	635
011344	Odallus: The Dark Call	https://en.wikipedia.org/wiki/Odallus:_The_Dark_Call	3771
011345	Silkroad Online	https://en.wikipedia.org/wiki/Silkroad_Online	2456
011346	Gooka	https://en.wikipedia.org/wiki/Gooka	1512
011347	Picross DS	https://en.wikipedia.org/wiki/Picross_DS	8333
011348	Gravity Crash	https://en.wikipedia.org/wiki/Gravity_Crash	1751
011349	Crime O'Clock	https://en.wikipedia.org/wiki/Crime_O'Clock	1901
011350	Infection Free Zone	https://en.wikipedia.org/wiki/Infection_Free_Zone	3992
011351	Pong Toss! Frat Party Games	https://en.wikipedia.org/wiki/Pong_Toss!_Frat_Party_Games	6589
011352	World Games (video game)	https://en.wikipedia.org/wiki/World_Games_(video_game)	2415
011353	Perimeter (video game)	https://en.wikipedia.org/wiki/Perimeter_(video_game)	6072
011354	Global Warfare	https://en.wikipedia.org/wiki/Global_Warfare	1786
011355	Metal Max 2	https://en.wikipedia.org/wiki/Metal_Max_2	2124
011356	Twin Cobra II	https://en.wikipedia.org/wiki/Twin_Cobra_II	4608
011357	Kingdoms of Amalur: Reckoning	https://en.wikipedia.org/wiki/Kingdoms_of_Amalur:_Reckoning	28856
011358	Cafeteria Nipponica	https://en.wikipedia.org/wiki/Cafeteria_Nipponica	1697
011359	Promise Mascot Agency	https://en.wikipedia.org/wiki/Promise_Mascot_Agency	2156
011360	Echo of Soul	https://en.wikipedia.org/wiki/Echo_of_Soul	2806
